OTUID	Kingdom	Phylum	Class	Order	Family	Genus	species
09fa878f08cdedf99cdd1de9341f8047	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	uncultured	uncultured_bacterium
aa4365709cd74c83df9b4e083b9ee4de	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unidentified_Rhodobacteraceae	Unidentified_Rhodobacteraceae
b94f868d36cd232aed3ce0605e1c9478	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	Unidentified_Massilia
9104e464668ba956eb9de3d3d2f9eb19	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Unidentified_Campylobacter
09022b8beb28993dcdfa8c67e0f926df	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	Unidentified_uncultured
fc21533a65a8c1c186b18db1c4e89f81	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured_bacterium
d3635fbe2e21789d6348c8517c130124	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b7f2a5549684aeb8ba3be3f4e6cc70b5	Bacteria	Planctomycetes	Planctomycetacia	uncultured	uncultured_bacterium	uncultured_bacterium	uncultured_bacterium
37d426615b8668e3ba10877532e357f6	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Chitinibacteraceae	Unidentified_Chitinibacteraceae	Unidentified_Chitinibacteraceae
5f1429729c696687b72dc8ec67b46e58	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured_bacterium	uncultured_bacterium
9dbfe4d22bcf5d30ab23e7af1af4e3de	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella	Unidentified_Taibaiella
376d69a51efb92de4bbb0e6956b47a46	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas	Unidentified_Syntrophomonas
4f61232173b6b23bd20f366436838fd8	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Geovibrio	Unidentified_Geovibrio
5a18befe90831476340cbebdd5f813ed	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella	Unidentified_Skermanella
724a8c1c26edff22bbee5e02ee034260	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	uncultured_bacterium
aea223c43c0bb2fd06b68dc7ab03bb1a	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Unidentified_Microbacteriaceae	Unidentified_Microbacteriaceae
d73a4692b97a964aed4650b339ac86c2	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured_bacterium
cbeeb067e755acba40387aa983798f4a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Unidentified_Devosiaceae	Unidentified_Devosiaceae
80627e219fc8898f07a73f4299b9c0e6	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Unidentified_Burkholderiaceae	Unidentified_Burkholderiaceae
86b092aefa12a97f8ff02f3d84807586	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Unidentified_Clostridiaceae_2	Unidentified_Clostridiaceae_3
1dc3a7cd36625f81a603740de6b3160b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	Unidentified_Mesorhizobium
615f1df4b457251834583842e2738512	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Prauserella	Unidentified_Prauserella
672d388ce93b3b1efd22e5b76cc60ff2	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
93bb902fbd373b98608bebb2a11d6f88	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
b53d41f5dd941f95e5d37755e1ff6f84	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unidentified_Xanthobacteraceae	Unidentified_Xanthobacteraceae
73941b5ceaec32351a7c4b2f5d158b5d	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Unidentified_Paenibacillaceae	Unidentified_Paenibacillaceae
ee421a678560967a708b3adec837e016	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	uncultured_bacterium
90416066add972373e9ded295debdadc	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
f120d43d6fcd4e8c2ff09268fcc41e4e	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unidentified_Dongia
881332212954a0d7875280b9c58bb73f	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Unidentified_Geminicoccaceae	Unidentified_Geminicoccaceae
b4a35d71046aac10a6d639b9ba77aa96	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	uncultured_bacterium
a2292830e30888497b2191f71f0e8ac1	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera	Unidentified_Candidatus_Alysiosphaera
14935cdf2502d51d2f02c09d3b976a04	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Unidentified_Burkholderiaceae	Unidentified_Burkholderiaceae
71045173afa459aa81f50c69f10f90ba	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured_bacterium	uncultured_bacterium
d4e4898c7d0353dc02d686f536cc0737	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
2e558b063ce37e72e78bf1192b37847f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	uncultured	uncultured_bacterium	uncultured_bacterium
25fe23e989514e818f4bc1f680ad6da1	Bacteria	Firmicutes	Bacilli	Bacillales	Family_XII	Exiguobacterium	Unidentified_Exiguobacterium
214b0c6413ae4762ccf52faf6399593c	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Unidentified_Paenibacillus
a94f3dd7d4905bcfa6434d553dda11f8	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
32b16e180593948cd94d4b47e6e8a7f5	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Unidentified_Dyella
c854c2f53de76213804ca09fa444f9f9	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Unidentified_Dyella
3f73c1c1d40e0075bc9991abf1211f53	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Unidentified_Micrococcaceae	Unidentified_Micrococcaceae
ce3c7d982e17990be01d31b62efe2c49	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_12	Unidentified_Clostridium_sensu_stricto_12
a02f1d5eeac3e49f69345a9844f8b58c	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Unidentified_Stenotrophomonas
e130b6c72f0005a390ace3be826ad3d8	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Unidentified_Lactobacillus
a8a0728ff5728312673ae214f1807d8b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Unidentified_Enterococcus
9d84e6d992fd791fbaca2f7ae08e286e	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Unidentified_Sphingobacterium
